trip_id	route_id	type	startTime	Capacity	shape_id
5119353	7769	3	145400	63	90161
5119355	7769	3	144400	63	90161
5119357	7769	3	143400	63	90161
5119359	7769	3	142400	63	90161
5119360	7769	3	141600	63	90161
5119361	7769	3	140800	63	90161
5119362	7769	3	140100	63	90161
5119363	7769	3	135400	63	90161
5119364	7769	3	134600	63	90161
5119365	7769	3	133800	63	90161
5119366	7769	3	133000	63	90161
5119367	7769	3	132200	63	90161
5119368	7769	3	131400	63	90161
5119369	7769	3	130600	63	90161
5119370	7769	3	125800	63	90161
5119371	7769	3	125000	63	90161
5119372	7769	3	124200	63	90161
5119373	7769	3	123400	63	90161
5119374	7769	3	122600	63	90161
5119375	7769	3	121800	63	90161
5119376	7769	3	121000	63	90161
5119377	7769	3	120200	63	90161
5119378	7769	3	115400	63	90161
5119379	7769	3	114600	63	90161
5119380	7769	3	113800	63	90161
5119381	7769	3	113000	63	90161
5119382	7769	3	112200	63	90161
5119383	7769	3	111400	63	90161
5119384	7769	3	110600	63	90161
5119385	7769	3	105800	63	90161
5119386	7769	3	105000	63	90161
5119387	7769	3	104200	63	90161
5119388	7769	3	103400	63	90161
5119389	7769	3	102600	63	90161
5119390	7769	3	101800	63	90161
5119391	7769	3	101000	63	90161
5119392	7769	3	100200	63	90161
5119272	7769	3	241000	63	90161
5119273	7769	3	235000	63	90161
5119274	7769	3	233000	63	90161
5119275	7769	3	231000	63	90161
5119276	7769	3	225000	63	90161
5119277	7769	3	223000	63	90161
5119279	7769	3	221000	63	90161
5119281	7769	3	215000	63	90161
5119283	7769	3	213000	63	90161
5119285	7769	3	211000	63	90161
5119286	7769	3	205000	63	90161
5119288	7769	3	203500	63	90161
5119289	7769	3	202000	63	90161
5119290	7769	3	200500	63	90161
5119291	7769	3	195000	63	90161
5119292	7769	3	193500	63	90161
5119294	7769	3	192100	63	90161
5119297	7769	3	191100	63	90161
5119302	7769	3	190100	63	90161
5119206	7769	3	85600	63	90157
5119135	7769	3	164200	63	90158
5119137	7769	3	163300	63	90158
5119139	7769	3	162400	63	90158
5119141	7769	3	161500	63	90158
5119143	7769	3	160500	63	90158
5119145	7769	3	155500	63	90158
5119147	7769	3	154500	63	90158
5119151	7769	3	152500	63	90158
5119153	7769	3	151300	63	90158
5119162	7769	3	140300	63	90158
5119208	7769	3	84800	63	90158
5119210	7769	3	84000	63	90158
5119212	7769	3	83300	63	90158
5119214	7769	3	82300	63	90158
5119216	7769	3	81400	63	90158
5119218	7769	3	80400	63	90158
5119223	7769	3	73300	63	90158
5119085	7769	3	250000	63	90159
5119076	7769	3	285900	63	90160
5119077	7769	3	282900	63	90160
5119078	7769	3	275900	63	90160
5119079	7769	3	272900	63	90160
5119080	7769	3	265900	63	90160
5119081	7769	3	262900	63	90160
5119082	7769	3	255900	63	90160
5119083	7769	3	252900	63	90160
5119169	7769	3	130700	63	90155
5119170	7769	3	125900	63	90155
5119171	7769	3	125100	63	90155
5119172	7769	3	124300	63	90155
5119173	7769	3	123500	63	90155
5119174	7769	3	122700	63	90155
5119175	7769	3	121900	63	90155
5119176	7769	3	121100	63	90155
5119177	7769	3	120300	63	90155
5119178	7769	3	115500	63	90155
5119179	7769	3	114700	63	90155
5119180	7769	3	113900	63	90155
5119181	7769	3	113100	63	90155
5119182	7769	3	112300	63	90155
5119183	7769	3	111500	63	90155
5119184	7769	3	110700	63	90155
5119185	7769	3	105900	63	90155
5119186	7769	3	105100	63	90155
5119187	7769	3	104300	63	90155
5119259	7769	3	103500	63	90155
5119257	7769	3	102300	63	90155
5119256	7769	3	101800	63	90155
5119189	7769	3	100800	63	90155
5119191	7769	3	95800	63	90155
5119192	7769	3	95300	63	90155
5119194	7769	3	94400	63	90155
5119195	7769	3	94000	63	90155
5119197	7769	3	93200	63	90155
5119199	7769	3	92400	63	90155
5119201	7769	3	91600	63	90155
5119203	7769	3	90800	63	90155
5119205	7769	3	90000	63	90155
5119207	7769	3	85200	63	90155
5119209	7769	3	84400	63	90155
5119211	7769	3	83600	63	90155
5119213	7769	3	82800	63	90155
5119215	7769	3	81800	63	90155
5119217	7769	3	80900	63	90155
5119219	7769	3	75800	63	90155
5119220	7769	3	75100	63	90155
5119221	7769	3	74500	63	90155
5119222	7769	3	73900	63	90155
5119224	7769	3	72700	63	90155
5119225	7769	3	72000	63	90155
5119226	7769	3	71200	63	90155
5119227	7769	3	70400	63	90155
5119229	7769	3	65500	63	90155
5119230	7769	3	64500	63	90155
5119234	7769	3	63000	63	90155
5119239	7769	3	61000	63	90155
5119242	7769	3	55000	63	90155
5119246	7769	3	52000	63	90155
5119084	7769	3	244600	63	90157
5119258	7769	3	102900	63	90157
5119188	7769	3	101300	63	90157
5119190	7769	3	100300	63	90157
5119193	7769	3	94800	63	90157
5119196	7769	3	93600	63	90157
5119198	7769	3	92800	63	90157
5119200	7769	3	92000	63	90157
5119202	7769	3	91200	63	90157
5119204	7769	3	90400	63	90157
5119098	7769	3	211500	63	90155
5119100	7769	3	210000	63	90155
5119101	7769	3	204500	63	90155
5119102	7769	3	203000	63	90155
5119103	7769	3	201500	63	90155
5119104	7769	3	200000	63	90155
5119255	7769	3	195000	63	90155
5119105	7769	3	194100	63	90155
5119106	7769	3	193200	63	90155
5119254	7769	3	192300	63	90155
5119107	7769	3	191400	63	90155
5119253	7769	3	190600	63	90155
5119108	7769	3	185800	63	90155
5119252	7769	3	185100	63	90155
5119109	7769	3	184400	63	90155
5119110	7769	3	183800	63	90155
5119111	7769	3	183200	63	90155
5119112	7769	3	182700	63	90155
5119113	7769	3	182200	63	90155
5119114	7769	3	181700	63	90155
5119115	7769	3	181200	63	90155
5119116	7769	3	180700	63	90155
5119117	7769	3	180300	63	90155
5119118	7769	3	175800	63	90155
5119119	7769	3	175400	63	90155
5119120	7769	3	174900	63	90155
5119121	7769	3	174500	63	90155
5119122	7769	3	174000	63	90155
5119123	7769	3	173600	63	90155
5119124	7769	3	173100	63	90155
5119125	7769	3	172700	63	90155
5119126	7769	3	172200	63	90155
5119127	7769	3	171800	63	90155
5119128	7769	3	171300	63	90155
5119129	7769	3	170900	63	90155
5119130	7769	3	170400	63	90155
5119131	7769	3	170000	63	90155
5119132	7769	3	165500	63	90155
5119133	7769	3	165100	63	90155
5119134	7769	3	164600	63	90155
5119136	7769	3	163700	63	90155
5119138	7769	3	162800	63	90155
5119140	7769	3	161900	63	90155
5119142	7769	3	161000	63	90155
5119144	7769	3	160000	63	90155
5119146	7769	3	155000	63	90155
5119148	7769	3	154000	63	90155
5119149	7769	3	153500	63	90155
5119150	7769	3	153000	63	90155
5119152	7769	3	151900	63	90155
5119154	7769	3	150700	63	90155
5119155	7769	3	145900	63	90155
5119156	7769	3	145100	63	90155
5119157	7769	3	144300	63	90155
5119158	7769	3	143500	63	90155
5119159	7769	3	142700	63	90155
5119160	7769	3	141900	63	90155
5119161	7769	3	141100	63	90155
5119163	7769	3	135500	63	90155
5119164	7769	3	134700	63	90155
5119165	7769	3	133900	63	90155
5119166	7769	3	133100	63	90155
5119167	7769	3	132300	63	90155
5119168	7769	3	131500	63	90155
5119086	7769	3	244500	63	90155
5119087	7769	3	242000	63	90155
5119088	7769	3	240000	63	90155
5119089	7769	3	234000	63	90155
5119090	7769	3	232000	63	90155
5119091	7769	3	230000	63	90155
5119092	7769	3	224000	63	90155
5119093	7769	3	222000	63	90155
5119094	7769	3	220000	63	90155
5119095	7769	3	214500	63	90155
5119096	7769	3	213000	63	90155
5119097	7769	3	215500	63	90154
5119099	7769	3	213500	63	90154
5119228	7769	3	74000	63	90154
5119231	7769	3	72000	63	90154
5119232	7769	3	71500	63	90154
5119233	7769	3	71000	63	90154
5119235	7769	3	70100	63	90154
5119236	7769	3	65600	63	90154
5119237	7769	3	65100	63	90154
5119238	7769	3	63900	63	90154
5119240	7769	3	63500	63	90154
5119241	7769	3	62100	63	90154
5119243	7769	3	61400	63	90154
5119244	7769	3	60900	63	90154
5119245	7769	3	60200	63	90154
5119247	7769	3	54800	63	90154
5119248	7769	3	54000	63	90154
5119249	7769	3	52200	63	90154
5119250	7769	3	50500	63	90154
5119251	7769	3	44500	63	90154
5120650	1006	3	60900	63	90166
5120639	1006	3	55800	63	90166
5120640	1006	3	54600	63	90166
5120641	1006	3	53400	63	90166
5120642	1006	3	52000	63	90166
5120799	1006	3	152800	63	90166
5120624	1006	3	72000	63	90166
5120623	1006	3	65300	63	90166
5120637	1006	3	63600	63	90166
5120628	1006	3	63000	63	90166
5120651	1006	3	62100	63	90166
5120656	1006	3	182400	63	90167
5120657	1006	3	181400	63	90167
5120658	1006	3	180300	63	90167
5120659	1006	3	175300	63	90167
5120660	1006	3	174300	63	90167
5120661	1006	3	173300	63	90167
5120662	1006	3	172300	63	90167
5120663	1006	3	171300	63	90167
5120664	1006	3	170300	63	90167
5120665	1006	3	165300	63	90167
5120666	1006	3	164300	63	90167
5120667	1006	3	163300	63	90167
5120668	1006	3	162300	63	90167
5120669	1006	3	161300	63	90167
5120670	1006	3	160300	63	90167
5120671	1006	3	155200	63	90167
5120672	1006	3	154000	63	90167
5120673	1006	3	152800	63	90167
5120674	1006	3	151600	63	90167
5120675	1006	3	150400	63	90167
5120676	1006	3	145200	63	90167
5120677	1006	3	144000	63	90167
5120678	1006	3	142800	63	90167
5120712	1006	3	141600	63	90167
5120683	1006	3	140400	63	90167
5120681	1006	3	135200	63	90167
5120682	1006	3	134000	63	90167
5120684	1006	3	132800	63	90167
5120685	1006	3	131700	63	90167
5120686	1006	3	130500	63	90167
5120687	1006	3	125300	63	90167
5120688	1006	3	124100	63	90167
5120689	1006	3	122900	63	90167
5120690	1006	3	121700	63	90167
5120691	1006	3	120500	63	90167
5120692	1006	3	115300	63	90167
5120693	1006	3	114100	63	90167
5120694	1006	3	112900	63	90167
5120695	1006	3	111700	63	90167
5120696	1006	3	110500	63	90167
5120697	1006	3	105400	63	90167
5120698	1006	3	104200	63	90167
5120699	1006	3	103000	63	90167
5120625	1006	3	101800	63	90167
5120636	1006	3	62000	63	90167
5120801	1006	3	245800	63	90168
5120800	1006	3	242800	63	90168
5120627	1006	3	200100	63	90168
5120626	1006	3	190100	63	90168
5120713	1006	3	242200	63	90167
5120714	1006	3	235200	63	90167
5120715	1006	3	232200	63	90167
5120716	1006	3	225200	63	90167
5120717	1006	3	222300	63	90167
5120718	1006	3	215600	63	90167
5120719	1006	3	213100	63	90167
5120720	1006	3	210600	63	90167
5120721	1006	3	204300	63	90167
5120722	1006	3	202100	63	90167
5120723	1006	3	200000	63	90167
5120724	1006	3	194100	63	90167
5120630	1006	3	192700	63	90167
5120652	1006	3	191300	63	90167
5120653	1006	3	190000	63	90167
5120654	1006	3	184800	63	90167
5120655	1006	3	183600	63	90167
5120700	1006	3	100600	63	90167
5120701	1006	3	95400	63	90167
5120702	1006	3	94200	63	90167
5120703	1006	3	93000	63	90167
5120704	1006	3	92000	63	90167
5120705	1006	3	91000	63	90167
5120706	1006	3	90000	63	90167
5120707	1006	3	85000	63	90167
5120708	1006	3	84000	63	90167
5120709	1006	3	83000	63	90167
5120710	1006	3	82000	63	90167
5120711	1006	3	81000	63	90167
5120679	1006	3	80000	63	90167
5120680	1006	3	74900	63	90167
5120631	1006	3	73700	63	90167
5120632	1006	3	72600	63	90167
5120633	1006	3	71400	63	90167
5120638	1006	3	70200	63	90167
5120634	1006	3	65000	63	90167
5120635	1006	3	63500	63	90167
5120644	1071	3	240800	63	90169
5120645	1071	3	233800	63	90169
5120646	1071	3	230800	63	90169
5120798	1071	3	223800	63	90169
5120797	1071	3	221000	63	90169
5120796	1071	3	214400	63	90169
5120647	1071	3	212000	63	90169
5120648	1071	3	205600	63	90169
5120649	1071	3	203200	63	90169
5120795	1071	3	201000	63	90169
5120794	1071	3	195000	63	90169
5120793	1071	3	193500	63	90169
5120792	1071	3	192000	63	90169
5120629	1071	3	190700	63	90169
5120791	1071	3	185500	63	90169
5120756	1071	3	121100	63	90169
5120755	1071	3	115900	63	90169
5120754	1071	3	114700	63	90169
5120753	1071	3	113500	63	90169
5120752	1071	3	112300	63	90169
5120751	1071	3	111100	63	90169
5120750	1071	3	105900	63	90169
5120749	1071	3	104800	63	90169
5120748	1071	3	103600	63	90169
5120747	1071	3	102400	63	90169
5120746	1071	3	101200	63	90169
5120745	1071	3	100000	63	90169
5120744	1071	3	94800	63	90169
5120743	1071	3	93600	63	90169
5120742	1071	3	92400	63	90169
5120741	1071	3	91500	63	90169
5120740	1071	3	90600	63	90169
5120739	1071	3	85600	63	90169
5120738	1071	3	84600	63	90169
5120737	1071	3	83600	63	90169
5120736	1071	3	82600	63	90169
5120734	1071	3	81600	63	90169
5120735	1071	3	80600	63	90169
5120731	1071	3	75500	63	90169
5120733	1071	3	74400	63	90169
5120732	1071	3	73200	63	90169
5120730	1071	3	72000	63	90169
5120729	1071	3	70900	63	90169
5120728	1071	3	65800	63	90169
5120727	1071	3	64500	63	90169
5120726	1071	3	63000	63	90169
5120725	1071	3	61500	63	90169
5120787	1072	3	180800	63	90170
5120786	1072	3	175800	63	90170
5120785	1072	3	174800	63	90170
5120784	1072	3	173800	63	90170
5120783	1072	3	172800	63	90170
5120782	1072	3	171800	63	90170
5120781	1072	3	170800	63	90170
5120780	1072	3	165800	63	90170
5120779	1072	3	164800	63	90170
5120778	1072	3	163800	63	90170
5120643	1072	3	162800	63	90170
5120777	1072	3	161800	63	90170
5120966	1006	3	184300	63	90171
5120967	1006	3	100600	63	90171
5120790	1071	3	184200	63	90169
5120789	1071	3	183000	63	90169
5120788	1071	3	181900	63	90169
5120773	1071	3	153400	63	90169
5120772	1071	3	152200	63	90169
5120771	1071	3	151000	63	90169
5120770	1071	3	145800	63	90169
5120769	1071	3	144600	63	90169
5120768	1071	3	143400	63	90169
5120767	1071	3	142200	63	90169
5120766	1071	3	141000	63	90169
5120765	1071	3	135800	63	90169
5120764	1071	3	134600	63	90169
5120763	1071	3	133400	63	90169
5120762	1071	3	132200	63	90169
5120761	1071	3	131100	63	90169
5120760	1071	3	125900	63	90169
5120759	1071	3	124700	63	90169
5120758	1071	3	123500	63	90169
5120757	1071	3	122300	63	90169
5120776	1072	3	160800	63	90170
5120775	1072	3	155800	63	90170
5120774	1072	3	154600	63	90170
5120980	1006	3	245900	63	90171
5120979	1006	3	242900	63	90171
5120978	1006	3	212800	63	90171
5120977	1006	3	201300	63	90171
5120976	1006	3	195100	63	90171
5120975	1006	3	193100	63	90171
5120974	1006	3	191300	63	90171
5120972	1006	3	241800	63	90172
5120858	1006	3	234800	63	90172
5120859	1006	3	231800	63	90172
5120860	1006	3	224900	63	90172
5120861	1006	3	222100	63	90172
5120862	1006	3	215400	63	90172
5120863	1006	3	212700	63	90172
5120969	1006	3	210100	63	90172
5120864	1006	3	203600	63	90172
5120865	1006	3	201200	63	90172
5120970	1006	3	195000	63	90172
5120941	1006	3	193000	63	90172
5120866	1006	3	191200	63	90172
5120940	1006	3	185700	63	90172
5120937	1006	3	184200	63	90172
5120867	1006	3	182900	63	90172
5120868	1006	3	181500	63	90172
5120869	1006	3	180500	63	90172
5120870	1006	3	175500	63	90172
5120871	1006	3	174500	63	90172
5120872	1006	3	173500	63	90172
5120895	1006	3	172500	63	90172
5120916	1006	3	132900	63	90172
5120917	1006	3	131700	63	90172
5120918	1006	3	130500	63	90172
5120919	1006	3	125300	63	90172
5120920	1006	3	124100	63	90172
5120921	1006	3	122900	63	90172
5120922	1006	3	121700	63	90172
5120936	1006	3	120500	63	90172
5120923	1006	3	115300	63	90172
5120924	1006	3	114100	63	90172
5120925	1006	3	112900	63	90172
5120926	1006	3	111700	63	90172
5120927	1006	3	110500	63	90172
5120928	1006	3	105300	63	90172
5120929	1006	3	104100	63	90172
5120930	1006	3	102900	63	90172
5120931	1006	3	101700	63	90172
5120932	1006	3	100500	63	90172
5120933	1006	3	95300	63	90172
5120934	1006	3	94100	63	90172
5120935	1006	3	92900	63	90172
5120873	1006	3	91600	63	90172
5120874	1006	3	90400	63	90172
5120875	1006	3	85200	63	90172
5120876	1006	3	84200	63	90172
5120877	1006	3	83200	63	90172
5120878	1006	3	82100	63	90172
5120879	1006	3	81000	63	90172
5120857	1006	3	80000	63	90172
5120880	1006	3	75000	63	90172
5120881	1006	3	74000	63	90172
5120882	1006	3	73100	63	90172
5120883	1006	3	72100	63	90172
5120884	1006	3	71100	63	90172
5120885	1006	3	70200	63	90172
5120886	1006	3	65200	63	90172
5120887	1006	3	64200	63	90172
5120888	1006	3	63000	63	90172
5120889	1006	3	61900	63	90172
5120890	1006	3	60700	63	90172
5120891	1006	3	55500	63	90172
5120892	1006	3	54100	63	90172
5120896	1006	3	171500	63	90172
5120897	1006	3	170300	63	90172
5120898	1006	3	165300	63	90172
5120899	1006	3	164300	63	90172
5120900	1006	3	163300	63	90172
5120901	1006	3	162300	63	90172
5120902	1006	3	161300	63	90172
5120903	1006	3	160400	63	90172
5120904	1006	3	155300	63	90172
5120905	1006	3	154100	63	90172
5120906	1006	3	152900	63	90172
5120907	1006	3	151700	63	90172
5120908	1006	3	150500	63	90172
5120909	1006	3	145300	63	90172
5120910	1006	3	144100	63	90172
5120911	1006	3	142900	63	90172
5120912	1006	3	141700	63	90172
5120913	1006	3	140500	63	90172
5120914	1006	3	135300	63	90172
5120915	1006	3	134100	63	90172
5120964	1006	3	154500	63	90173
5120965	1006	3	60100	63	90173
5120973	1071	3	242600	63	90174
5120893	1071	3	235600	63	90174
5120894	1071	3	232600	63	90174
5120856	1071	3	225600	63	90174
5120852	1071	3	222700	63	90174
5120855	1071	3	215900	63	90174
5120854	1071	3	213100	63	90174
5120853	1071	3	210500	63	90174
5120968	1071	3	203900	63	90174
5120851	1071	3	201400	63	90174
5120971	1071	3	195100	63	90174
5120939	1071	3	193100	63	90174
5120850	1071	3	191000	63	90174
5120849	1071	3	185400	63	90174
5120938	1071	3	183900	63	90174
5120848	1071	3	182500	63	90174
5120847	1071	3	181100	63	90174
5120845	1071	3	175900	63	90174
5120844	1071	3	174900	63	90174
5120843	1071	3	173900	63	90174
5120846	1071	3	172900	63	90174
5120841	1071	3	171900	63	90174
5120840	1071	3	170900	63	90174
5120839	1071	3	165800	63	90174
5120838	1071	3	164800	63	90174
5120837	1071	3	163800	63	90174
5120836	1071	3	162800	63	90174
5120835	1071	3	161800	63	90174
5120834	1071	3	160800	63	90174
5120833	1071	3	155800	63	90174
5120832	1071	3	154800	63	90174
5120831	1071	3	153600	63	90174
5120830	1071	3	152400	63	90174
5120829	1071	3	151200	63	90174
5120828	1071	3	150000	63	90174
5120827	1071	3	144800	63	90174
5120826	1071	3	143600	63	90174
5120825	1071	3	142400	63	90174
5120824	1071	3	141200	63	90174
5120823	1071	3	140000	63	90174
5120822	1071	3	134800	63	90174
5120821	1071	3	133600	63	90174
5120820	1071	3	132400	63	90174
5120819	1071	3	131200	63	90174
5120818	1071	3	130000	63	90174
5120817	1071	3	124800	63	90174
5120816	1071	3	123600	63	90174
5120815	1071	3	122400	63	90174
5120814	1071	3	121200	63	90174
5120813	1071	3	120000	63	90174
5120812	1071	3	114800	63	90174
5120811	1071	3	113600	63	90174
5120810	1071	3	112400	63	90174
5120809	1071	3	111200	63	90174
5120808	1071	3	110000	63	90174
5120807	1071	3	104800	63	90174
5120806	1071	3	103600	63	90174
5120805	1071	3	102500	63	90174
5120804	1071	3	101300	63	90174
5120803	1071	3	100100	63	90174
5120802	1071	3	94900	63	90174
5120963	1071	3	93700	63	90174
5120962	1071	3	92500	63	90174
5120961	1071	3	91300	63	90174
5120960	1071	3	90100	63	90174
5120959	1071	3	84900	63	90174
5120958	1071	3	83800	63	90174
5120957	1071	3	82800	63	90174
5120947	1071	3	64000	63	90174
5120946	1071	3	62800	63	90174
5120945	1071	3	61600	63	90174
5120943	1071	3	60500	63	90174
5120942	1071	3	55300	63	90174
5120944	1071	3	53900	63	90174
5120956	1072	3	81800	63	90175
5120955	1072	3	80800	63	90175
5120954	1072	3	75800	63	90175
5120842	1072	3	74900	63	90175
5120953	1072	3	73900	63	90175
5120952	1072	3	72900	63	90175
5120951	1072	3	71900	63	90175
5120950	1072	3	70900	63	90175
5120949	1072	3	65900	63	90175
5120948	1072	3	64900	63	90175
5123339	1108	3	184100	94	90178
5123341	1108	3	183400	94	90178
5123343	1108	3	182600	94	90178
5123345	1108	3	181900	94	90178
5123347	1108	3	181200	94	90178
5123460	1108	3	180400	94	90178
5123350	1108	3	175600	94	90178
5123352	1108	3	174900	94	90178
5123354	1108	3	174200	94	90178
5123356	1108	3	173400	94	90178
5123358	1108	3	172700	94	90178
5123361	1108	3	172000	94	90178
5123363	1108	3	171200	94	90178
5123365	1108	3	170500	94	90178
5123367	1108	3	165700	94	90178
5123369	1108	3	165000	94	90178
5123372	1108	3	164200	94	90178
5123371	1108	3	164200	94	90178
5123374	1108	3	162700	94	90178
5123379	1108	3	161900	94	90178
5123381	1108	3	161200	94	90178
5123383	1108	3	160400	94	90178
5123385	1108	3	155700	94	90178
5123387	1108	3	154900	94	90178
5123389	1108	3	154200	94	90178
5123391	1108	3	153400	94	90178
5123338	1109	3	184500	94	90179
5123340	1109	3	183700	94	90179
5123342	1109	3	183000	94	90179
5123344	1109	3	182200	94	90179
5123346	1109	3	181500	94	90179
5123348	1109	3	180700	94	90179
5123349	1109	3	180000	94	90179
5123351	1109	3	175200	94	90179
5123353	1109	3	174500	94	90179
5123355	1109	3	173700	94	90179
5123357	1109	3	172900	94	90179
5123359	1109	3	172200	94	90179
5123360	1109	3	171500	94	90179
5123362	1109	3	170700	94	90179
5123364	1109	3	170000	94	90179
5123366	1109	3	165200	94	90179
5123368	1109	3	164500	94	90179
5123370	1109	3	163700	94	90179
5123373	1109	3	163000	94	90179
5123375	1109	3	162200	94	90179
