passengerID	OrigTAZ	DestTAZ	mode	timePeriod	direction	PAT
35828	3821	583	6	AM	1	510
35829	720	1870	6	AM	1	533
35830	3757	628	6	AM	1	533
35831	961	448	6	AM	1	525
35832	663	574	6	AM	1	560
35833	3860	617	6	AM	1	461
35834	3790	986	6	AM	1	429
35835	1343	1300	6	AM	1	427
35836	3758	581	6	AM	1	453
35837	1720	1556	6	AM	1	553
35838	751	630	6	AM	1	589
35839	74	521	6	AM	1	516
35840	74	521	6	AM	1	463
35841	664	480	6	AM	1	482
35842	961	994	6	AM	1	455
35843	233	502	6	AM	1	481
35844	93	504	6	AM	1	473
35845	1549	1298	6	AM	1	471
35846	231	91	6	AM	1	438
35847	92	438	6	AM	1	566
35848	713	372	6	AM	1	456
35849	372	563	6	AM	1	550
35850	3893	1929	6	AM	1	440
35851	92	513	6	AM	1	435
35852	663	569	6	AM	1	464
35853	97	515	6	AM	1	484
35854	3786	1016	6	AM	1	452
35855	664	533	6	AM	1	446
35856	961	926	6	AM	1	560
35857	182	519	6	AM	1	397
35858	3798	1544	6	AM	1	542
35859	550	410	6	AM	1	458
35860	410	550	6	AM	1	523
35861	550	91	6	AM	1	522
35862	338	767	6	AM	1	455
35863	3822	433	6	AM	1	546
35864	189	292	6	AM	1	482
35865	292	619	6	AM	1	541
35866	663	568	6	AM	1	473
35867	720	593	6	AM	1	454
35868	720	680	6	AM	1	566
35869	3822	569	6	AM	1	515
35870	663	529	6	AM	1	513
35871	1352	917	6	AM	1	515
35872	961	842	6	AM	1	547
35873	3757	1183	6	AM	1	453
35874	643	629	6	AM	1	444
35875	629	1466	6	AM	1	565
35876	3872	541	6	AM	1	447
35877	100	503	6	AM	1	484
35878	630	522	6	AM	1	522
35879	3812	1717	6	AM	1	392
35880	600	438	6	AM	1	444
35881	600	315	6	AM	1	464
35882	977	1403	6	AM	1	487
35883	644	568	6	AM	1	400
35884	598	583	6	AM	1	442
35885	3793	1546	6	AM	1	433
35886	909	656	6	AM	1	558
35887	957	1731	6	AM	1	594
35888	1611	1558	6	AM	1	487
35889	3869	579	6	AM	1	527
35890	3896	1457	6	AM	1	560
35891	203	305	6	AM	1	489
35892	3822	521	6	AM	1	470
35893	3822	513	6	AM	1	424
35894	751	504	6	AM	1	495
35895	3758	242	6	AM	1	587
35896	294	283	6	AM	1	483
35897	283	130	6	AM	1	519
35898	3876	986	6	AM	1	449
35899	245	312	6	AM	1	466
35900	706	651	6	AM	1	499
35901	1728	535	6	AM	1	531
35902	1731	1620	6	AM	1	469
35903	3805	1547	6	AM	1	576
35904	3842	1108	6	AM	1	565
35905	643	1133	6	AM	1	512
35906	957	573	6	AM	1	505
35907	910	540	6	AM	1	471
35908	643	493	6	AM	1	419
35909	910	507	6	AM	1	433
35910	910	645	6	AM	1	471
35911	3895	1494	6	AM	1	433
35912	3872	573	6	AM	1	442
35913	1872	27	6	AM	1	533
35914	3822	315	6	AM	1	424
35915	3887	579	6	AM	1	489
35916	1539	1557	6	AM	1	491
35917	112	186	6	AM	1	425
35918	3751	401	6	AM	1	455
35919	332	453	6	AM	1	428
35920	3798	1494	6	AM	1	506
35921	665	305	6	AM	1	411
35922	708	578	6	AM	1	502
35923	3813	960	6	AM	1	491
35924	314	403	6	AM	1	460
35925	3822	181	6	AM	1	521
35926	3869	573	6	AM	1	442
35927	3860	515	6	AM	1	426
35928	1720	1634	6	AM	1	526
35929	3821	305	6	AM	1	452
35930	58	479	6	AM	1	585
35931	1778	1705	6	AM	1	588
35932	1471	1504	6	AM	1	430
35933	781	629	6	AM	1	478
35934	374	584	6	AM	1	524
35935	648	573	6	AM	1	467
35936	276	1693	6	AM	1	490
35937	680	403	6	AM	1	531
35938	94	459	6	AM	1	541
35939	3788	581	6	AM	1	472
35940	68	11	6	AM	1	468
35941	102	499	6	AM	1	536
35942	956	497	6	AM	1	498
35943	96	316	6	AM	1	526
35944	956	511	6	AM	1	494
35945	3788	573	6	AM	1	567
35946	102	310	6	AM	1	444
35947	3872	435	6	AM	1	470
35948	271	90	6	AM	1	472
35949	1645	529	6	AM	1	462
35950	1728	20	6	AM	1	524
35951	3786	1266	6	AM	1	442
35952	57	69	6	AM	1	471
35953	677	1674	6	AM	1	475
35954	655	759	6	AM	1	573
35955	3788	52	6	AM	1	476
35956	667	412	6	AM	1	565
35957	102	305	6	AM	1	518
35958	1657	1581	6	AM	1	493
35959	667	573	6	AM	1	497
35960	954	651	6	AM	1	534
35961	260	1489	6	AM	1	474
35962	3859	535	6	AM	1	422
35963	679	615	6	AM	1	418
35964	3859	503	6	AM	1	519
35965	760	583	6	AM	1	498
35966	3876	485	6	AM	1	492
35967	263	61	6	AM	1	488
35968	3787	894	6	AM	1	425
35969	64	573	6	AM	1	534
35970	954	1586	6	AM	1	471
35971	712	709	6	AM	1	424
35972	709	649	6	AM	1	488
35973	1718	1752	6	AM	1	453
35974	1752	1696	6	AM	1	536
35975	1708	218	6	AM	1	456
35976	103	725	6	AM	1	483
35977	954	722	6	AM	1	509
35978	954	511	6	AM	1	491
35979	265	626	6	AM	1	497
35980	107	1557	6	AM	1	610
35981	738	435	6	AM	1	439
35982	3785	1030	6	AM	1	402
35983	713	583	6	AM	1	469
35984	67	304	6	AM	1	472
35985	707	509	6	AM	1	423
35986	677	1570	6	AM	1	521
35987	3822	652	6	AM	1	512
35988	1610	305	6	AM	1	438
35989	104	55	6	AM	1	496
35990	3758	573	6	AM	1	428
35991	71	382	6	AM	1	465
35992	1722	256	6	AM	1	470
35993	3822	630	6	AM	1	558
35994	3854	1181	6	AM	1	538
35995	103	307	6	AM	1	514
35996	3893	498	6	AM	1	533
35997	235	60	6	AM	1	424
35998	680	515	6	AM	1	494
35999	954	654	6	AM	1	407
36000	109	579	6	AM	1	497
36001	1983	255	6	AM	1	688
36002	3859	500	6	AM	1	445
36003	3790	705	6	AM	1	446
36004	3800	318	6	AM	1	542
36005	3800	363	6	AM	1	429
36006	679	514	6	AM	1	458
36007	61	514	6	AM	1	484
36008	117	738	6	AM	1	481
36009	421	573	6	AM	1	529
36010	264	512	6	AM	1	477
36011	3822	564	6	AM	1	425
36012	3784	1733	6	AM	1	506
36013	1549	1666	6	AM	1	581
36014	3822	315	6	AM	1	507
36015	1053	314	6	AM	1	470
36016	1721	478	6	AM	1	492
36017	722	986	6	AM	1	551
36018	3897	568	6	AM	1	422
36019	100	552	6	AM	1	530
36020	722	1548	6	AM	1	532
36021	722	567	6	AM	1	439
36022	730	305	6	AM	1	490
36023	268	921	6	AM	1	477
36024	100	284	6	AM	1	538
36025	313	378	6	AM	1	532
36026	764	479	6	AM	1	424
36027	3822	573	6	AM	1	446
36028	58	552	6	AM	1	421
36029	178	281	6	AM	1	431
36030	281	305	6	AM	1	476
36031	723	504	6	AM	1	488
36032	1970	1552	6	AM	1	467
36033	3819	864	6	AM	1	433
36034	1800	886	6	AM	1	523
36035	753	579	6	AM	1	518
36036	1350	579	6	AM	1	551
36037	3786	1045	6	AM	1	469
36038	280	1588	6	AM	1	496
36039	685	137	6	AM	1	522
36040	305	1593	6	AM	1	394
36041	880	973	6	AM	1	447
36042	973	922	6	AM	1	502
36043	311	531	6	AM	1	504
36044	3757	500	6	AM	1	501
36045	282	581	6	AM	1	433
36046	738	572	6	AM	1	520
36047	741	567	6	AM	1	466
36048	739	728	6	AM	1	463
36049	506	242	6	AM	1	497
36050	751	541	6	AM	1	453
36051	100	581	6	AM	1	439
36052	3822	433	6	AM	1	409
36053	1722	1804	6	AM	1	496
36054	737	509	6	AM	1	557
36055	751	974	6	AM	1	553
36056	280	117	6	AM	1	527
36057	307	423	6	AM	1	444
36058	3	80	6	AM	1	460
36059	80	136	6	AM	1	561
36060	741	788	6	AM	1	467
36061	100	1939	6	AM	1	566
36062	744	701	6	AM	1	387
36063	701	539	6	AM	1	536
36064	677	296	6	AM	1	455
36065	742	505	6	AM	1	442
36066	3781	1119	6	AM	1	435
36067	772	1528	6	AM	1	466
36068	729	611	6	AM	1	464
36069	729	892	6	AM	1	423
36070	743	502	6	AM	1	504
36071	680	387	6	AM	1	463
36072	278	246	6	AM	1	504
36073	246	149	6	AM	1	551
36074	3822	1855	6	AM	1	461
36075	1696	1688	6	AM	1	458
36076	1688	1549	6	AM	1	532
36077	755	697	6	AM	1	535
36078	3813	1548	6	AM	1	404
36079	751	572	6	AM	1	461
36080	132	403	6	AM	1	479
36081	883	611	6	AM	1	428
36082	427	578	6	AM	1	486
36083	578	954	6	AM	1	582
36084	282	246	6	AM	1	497
36085	3869	433	6	AM	1	418
36086	304	610	6	AM	1	425
36087	678	689	6	AM	1	515
36088	61	304	6	AM	1	446
36089	1469	761	6	AM	1	442
36090	822	387	6	AM	1	570
36091	774	551	6	AM	1	430
36092	935	133	6	AM	1	559
36093	774	705	6	AM	1	459
36094	3897	317	6	AM	1	484
36095	956	953	6	AM	1	499
36096	313	584	6	AM	1	438
36097	3812	1798	6	AM	1	425
36098	262	503	6	AM	1	434
36099	172	521	6	AM	1	422
36100	885	503	6	AM	1	463
36101	722	485	6	AM	1	556
36102	632	484	6	AM	1	456
36103	679	528	6	AM	1	500
36104	677	3	6	AM	1	544
36105	812	935	6	AM	1	429
36106	3800	573	6	AM	1	444
36107	678	884	6	AM	1	612
36108	811	665	6	AM	1	469
36109	811	387	6	AM	1	529
36110	314	572	6	AM	1	519
36111	3876	514	6	AM	1	510
36112	166	258	6	AM	1	446
36113	258	219	6	AM	1	529
36114	1539	485	6	AM	1	403
36115	3800	572	6	AM	1	467
36116	3822	568	6	AM	1	519
36117	1296	400	6	AM	1	602
36118	211	304	6	AM	1	544
36119	3869	656	6	AM	1	468
36120	314	433	6	AM	1	452
36121	861	454	6	AM	1	453
36122	91	354	6	AM	1	451
36123	1694	1638	6	AM	1	426
36124	862	529	6	AM	1	492
36125	742	509	6	AM	1	442
36126	3815	532	6	AM	1	448
36127	345	524	6	AM	1	564
36128	1695	1734	6	AM	1	496
36129	3872	530	6	AM	1	504
36130	770	713	6	AM	1	553
36131	862	788	6	AM	1	523
36132	1672	581	6	AM	1	494
36133	3787	336	6	AM	1	451
36134	3822	483	6	AM	1	483
36135	136	758	6	AM	1	452
36136	619	771	6	AM	1	550
36137	691	974	6	AM	1	469
36138	3815	1754	6	AM	1	438
36139	3800	1588	6	AM	1	457
36140	774	964	6	AM	1	442
36141	814	530	6	AM	1	522
36142	307	503	6	AM	1	445
36143	3822	573	6	AM	1	464
36144	379	18	6	AM	1	500
36145	258	573	6	AM	1	527
36146	774	609	6	AM	1	463
36147	3798	1536	6	AM	1	527
36148	814	649	6	AM	1	561
36149	694	507	6	AM	1	467
36150	771	562	6	AM	1	474
36151	562	550	6	AM	1	507
36152	814	714	6	AM	1	509
36153	3822	504	6	AM	1	517
36154	891	843	6	AM	1	517
36155	3894	579	6	AM	1	489
36156	87	785	6	AM	1	613
36157	776	616	6	AM	1	520
36158	144	343	6	AM	1	548
36159	1693	1794	6	AM	1	512
36160	775	534	6	AM	1	498
36161	144	316	6	AM	1	401
36162	714	401	6	AM	1	567
36163	1692	515	6	AM	1	439
36164	3821	240	6	AM	1	478
36165	695	305	6	AM	1	428
36166	1694	400	6	AM	1	595
36167	3814	551	6	AM	1	455
36168	3787	497	6	AM	1	485
36169	3822	523	6	AM	1	441
36170	3869	571	6	AM	1	462
36171	891	571	6	AM	1	462
36172	827	15	6	AM	1	566
36173	513	1042	6	AM	1	485
36174	1549	1458	6	AM	1	568
36175	428	306	6	AM	1	446
36176	740	26	6	AM	1	476
36177	3859	504	6	AM	1	564
36178	656	459	6	AM	1	436
36179	3822	305	6	AM	1	528
36180	102	429	6	AM	1	469
36181	3799	1579	6	AM	1	520
36182	143	24	6	AM	1	552
36183	159	443	6	AM	1	437
36184	770	787	6	AM	1	453
36185	832	922	6	AM	1	489
36186	3894	913	6	AM	1	494
36187	95	26	6	AM	1	525
36188	344	355	6	AM	1	432
36189	815	512	6	AM	1	470
36190	1524	1632	6	AM	1	530
36191	146	216	6	AM	1	515
36192	145	573	6	AM	1	532
36193	691	305	6	AM	1	573
36194	57	285	6	AM	1	520
36195	57	407	6	AM	1	461
36196	407	571	6	AM	1	529
36197	793	444	6	AM	1	501
36198	649	520	6	AM	1	531
36199	349	529	6	AM	1	526
36200	3876	825	6	AM	1	502
36201	887	514	6	AM	1	460
36202	1144	754	6	AM	1	661
36203	58	15	6	AM	1	422
36204	3887	766	6	AM	1	491
36205	1665	254	6	AM	1	567
36206	693	601	6	AM	1	458
36207	535	1494	6	AM	1	402
36208	946	1006	6	AM	1	573
36209	3893	1446	6	AM	1	427
36210	866	468	6	AM	1	417
36211	153	565	6	AM	1	446
36212	1759	1468	6	AM	1	484
36213	71	1857	6	AM	1	568
36214	848	583	6	AM	1	431
36215	3876	510	6	AM	1	470
36216	3887	714	6	AM	1	461
36217	3798	1548	6	AM	1	528
36218	3804	1668	6	AM	1	434
36219	772	363	6	AM	1	544
36220	887	455	6	AM	1	505
36221	652	534	6	AM	1	516
36222	772	1545	6	AM	1	467
36223	369	188	6	AM	1	528
36224	1802	499	6	AM	1	584
36225	3822	71	6	AM	1	398
36226	3793	1491	6	AM	1	440
36227	214	305	6	AM	1	458
36228	866	611	6	AM	1	487
36229	104	205	6	AM	1	425
36230	343	631	6	AM	1	500
36231	3859	573	6	AM	1	455
36232	838	502	6	AM	1	446
36233	499	1551	6	AM	1	514
36234	245	583	6	AM	1	503
36235	246	612	6	AM	1	576
36236	838	674	6	AM	1	433
36237	674	838	6	AM	1	517
36238	168	395	6	AM	1	578
36239	343	1625	6	AM	1	610
36240	1664	576	6	AM	1	466
36241	3824	91	6	AM	1	504
36242	643	545	6	AM	1	530
36243	692	752	6	AM	1	530
36244	3894	1349	6	AM	1	425
36245	1841	1490	6	AM	1	614
36246	1841	1878	6	AM	1	488
36247	254	65	6	AM	1	583
36248	3876	878	6	AM	1	461
36249	864	396	6	AM	1	426
36250	341	305	6	AM	1	451
36251	3876	1013	6	AM	1	499
36252	694	501	6	AM	1	443
36253	1058	1041	6	AM	1	474
36254	103	257	6	AM	1	476
36255	103	305	6	AM	1	533
36256	1666	438	6	AM	1	447
36257	3822	565	6	AM	1	476
36258	695	434	6	AM	1	515
36259	824	453	6	AM	1	482
36260	1831	70	6	AM	1	470
36261	3804	514	6	AM	1	540
36262	825	709	6	AM	1	547
36263	889	524	6	AM	1	462
36264	825	833	6	AM	1	476
36265	833	894	6	AM	1	523
36266	3869	525	6	AM	1	426
36267	1701	1601	6	AM	1	580
36268	3876	994	6	AM	1	512
36269	119	237	6	AM	1	554
36270	3821	244	6	AM	1	555
36271	236	583	6	AM	1	427
36272	236	284	6	AM	1	547
36273	3824	1847	6	AM	1	504
36274	3798	1547	6	AM	1	415
36275	102	573	6	AM	1	514
36276	896	478	6	AM	1	459
36277	428	649	6	AM	1	538
36278	222	477	6	AM	1	471
36279	222	573	6	AM	1	521
36280	3804	296	6	AM	1	535
36281	691	431	6	AM	1	545
36282	236	180	6	AM	1	551
36283	3751	972	6	AM	1	429
36284	103	299	6	AM	1	525
36285	661	618	6	AM	1	500
36286	618	563	6	AM	1	557
36287	3857	1882	6	AM	1	440
36288	3887	850	6	AM	1	466
36289	236	348	6	AM	1	431
36290	377	430	6	AM	1	450
36291	311	503	6	AM	1	513
36292	1700	555	6	AM	1	457
36293	3757	1194	6	AM	1	477
36294	3821	378	6	AM	1	475
36295	3806	532	6	AM	1	549
36296	800	685	6	AM	1	416
36297	3869	538	6	AM	1	564
36298	3893	1649	6	AM	1	466
36299	3787	674	6	AM	1	561
36300	75	177	6	AM	1	564
36301	3859	489	6	AM	1	502
36302	171	572	6	AM	1	423
36303	3824	1881	6	AM	1	522
36304	3822	177	6	AM	1	518
36305	894	721	6	AM	1	469
36306	721	663	6	AM	1	515
36307	894	860	6	AM	1	451
36308	3811	423	6	AM	1	538
36309	3897	92	6	AM	1	491
36310	634	401	6	AM	1	490
36311	401	634	6	AM	1	530
36312	958	724	6	AM	1	437
36313	382	510	6	AM	1	423
36314	3869	305	6	AM	1	508
36315	3819	407	6	AM	1	443
36316	282	57	6	AM	1	400
36317	3859	433	6	AM	1	386
36318	750	733	6	AM	1	452
36319	733	752	6	AM	1	551
36320	3764	568	6	AM	1	561
36321	1672	1715	6	AM	1	509
36322	3860	493	6	AM	1	538
36323	1040	1026	6	AM	1	489
36324	316	485	6	AM	1	455
36325	3842	1009	6	AM	1	496
36326	799	992	6	AM	1	525
36327	886	989	6	AM	1	512
36328	31	1547	6	AM	1	498
36329	1547	1468	6	AM	1	571
36330	691	682	6	AM	1	503
36331	682	519	6	AM	1	563
36332	3822	48	6	AM	1	531
36333	107	296	6	AM	1	504
36334	693	655	6	AM	1	513
36335	692	504	6	AM	1	470
36336	3800	1462	6	AM	1	495
36337	180	428	6	AM	1	411
36338	898	537	6	AM	1	547
36339	396	251	6	AM	1	544
36340	1407	1546	6	AM	1	477
36341	3842	1165	6	AM	1	580
36342	691	707	6	AM	1	476
36343	596	304	6	AM	1	502
36344	269	305	6	AM	1	384
36345	490	1557	6	AM	1	456
36346	306	490	6	AM	1	476
36347	3872	443	6	AM	1	505
36348	450	738	6	AM	1	471
36349	738	690	6	AM	1	522
36350	693	608	6	AM	1	459
36351	20	1866	6	AM	1	436
36352	425	730	6	AM	1	456
36353	3876	566	6	AM	1	523
36354	771	433	6	AM	1	490
36355	646	1444	6	AM	1	557
36356	3900	2008	6	AM	1	604
36357	798	1107	6	AM	1	486
36358	3813	502	6	AM	1	522
36359	1719	1666	6	AM	1	544
36360	3821	402	6	AM	1	426
36361	799	730	6	AM	1	447
36362	691	525	6	AM	1	498
36363	192	530	6	AM	1	454
36364	646	46	6	AM	1	582
36365	901	625	6	AM	1	488
36366	1720	1724	6	AM	1	456
36367	1772	1867	6	AM	1	546
36368	3859	573	6	AM	1	503
36369	196	489	6	AM	1	537
36370	3781	979	6	AM	1	456
36371	1672	1706	6	AM	1	540
36372	1671	1547	6	AM	1	410
36373	113	52	6	AM	1	400
36374	52	20	6	AM	1	435
36375	573	305	6	AM	1	428
36376	305	327	6	AM	1	481
36377	200	282	6	AM	1	440
36378	691	504	6	AM	1	520
36379	1866	46	6	AM	1	506
36380	3817	1808	6	AM	1	494
36381	3822	486	6	AM	1	502
36382	3781	1012	6	AM	1	424
36383	1716	1866	6	AM	1	537
36384	931	317	6	AM	1	612
36385	586	716	6	AM	1	425
36386	1716	1551	6	AM	1	579
36387	689	609	6	AM	1	573
36388	943	891	6	AM	1	404
36389	998	1543	6	AM	1	607
36390	3901	186	6	AM	1	542
36391	696	499	6	AM	1	514
36392	480	352	6	AM	1	433
36393	3859	631	6	AM	1	472
36394	111	218	6	AM	1	507
36395	819	573	6	AM	1	505
36396	815	823	6	AM	1	494
36397	424	305	6	AM	1	485
36398	927	1029	6	AM	1	522
36399	1685	1795	6	AM	1	506
36400	893	781	6	AM	1	423
36401	781	537	6	AM	1	486
36402	690	425	6	AM	1	528
36403	647	532	6	AM	1	404
36404	112	60	6	AM	1	475
36405	740	393	6	AM	1	516
36406	740	305	6	AM	1	445
36407	614	561	6	AM	1	498
36408	3859	573	6	AM	1	388
36409	3822	581	6	AM	1	518
36410	23	305	6	AM	1	522
36411	111	96	6	AM	1	530
36412	294	282	6	AM	1	456
36413	3788	333	6	AM	1	478
36414	3815	1505	6	AM	1	572
36415	558	275	6	AM	1	489
36416	950	998	6	AM	1	480
36417	1348	340	6	AM	1	606
36418	832	514	6	AM	1	431
36419	771	504	6	AM	1	504
36420	3811	1674	6	AM	1	509
36421	1428	1558	6	AM	1	521
36422	84	117	6	AM	1	455
36423	111	454	6	AM	1	503
36424	417	584	6	AM	1	424
36425	3822	477	6	AM	1	475
36426	3787	483	6	AM	1	421
36427	3822	186	6	AM	1	542
36428	682	1468	6	AM	1	429
36429	3762	1136	6	AM	1	458
36430	3822	394	6	AM	1	451
36431	933	305	6	AM	1	535
36432	559	503	6	AM	1	530
36433	1614	1582	6	AM	1	499
36434	772	720	6	AM	1	533
36435	3894	1349	6	AM	1	512
36436	1615	1579	6	AM	1	491
36437	211	510	6	AM	1	512
36438	689	544	6	AM	1	538
36439	1076	1336	6	AM	1	518
36440	695	70	6	AM	1	524
36441	1569	1583	6	AM	1	533
36442	1638	1557	6	AM	1	430
36443	210	505	6	AM	1	554
36444	296	105	6	AM	1	502
36445	105	220	6	AM	1	561
36446	897	699	6	AM	1	522
36447	3822	583	6	AM	1	471
36448	696	1553	6	AM	1	519
36449	210	383	6	AM	1	484
36450	3758	291	6	AM	1	443
36451	933	583	6	AM	1	494
36452	3859	526	6	AM	1	481
36453	3876	573	6	AM	1	552
36454	696	514	6	AM	1	426
36455	3876	480	6	AM	1	550
36456	214	502	6	AM	1	491
36457	740	892	6	AM	1	538
36458	822	649	6	AM	1	419
36459	213	536	6	AM	1	561
36460	775	1563	6	AM	1	608
36461	590	656	6	AM	1	489
36462	1492	419	6	AM	1	521
36463	3872	514	6	AM	1	433
36464	3897	307	6	AM	1	570
36465	589	402	6	AM	1	539
36466	682	935	6	AM	1	516
36467	690	733	6	AM	1	565
36468	859	497	6	AM	1	421
36469	681	655	6	AM	1	454
36470	655	535	6	AM	1	498
36471	3842	318	6	AM	1	445
36472	3812	1727	6	AM	1	468
36473	3859	624	6	AM	1	512
36474	1512	1559	6	AM	1	505
36475	740	130	6	AM	1	503
36476	421	304	6	AM	1	527
36477	3860	478	6	AM	1	467
36478	3876	843	6	AM	1	430
36479	3821	604	6	AM	1	455
36480	1561	1551	6	AM	1	437
36481	935	1296	6	AM	1	488
36482	681	570	6	AM	1	435
36483	603	504	6	AM	1	534
36484	3798	1549	6	AM	1	500
36485	1604	1565	6	AM	1	410
36486	1565	1523	6	AM	1	464
36487	586	50	6	AM	1	399
36488	1565	1759	6	AM	1	459
36489	667	802	6	AM	1	543
36490	1978	539	6	AM	1	516
36491	398	431	6	AM	1	458
36492	818	626	6	AM	1	425
36493	807	515	6	AM	1	550
36494	1635	568	6	AM	1	464
36495	3906	69	6	AM	1	520
36496	1635	670	6	AM	1	472
36497	1635	1640	6	AM	1	497
36498	116	487	6	AM	1	502
36499	1527	1030	6	AM	1	627
36500	762	657	6	AM	1	559
36501	3758	1050	6	AM	1	563
36502	1510	504	6	AM	1	435
36503	1664	489	6	AM	1	448
36504	528	730	6	AM	1	499
36505	1636	1683	6	AM	1	505
36506	1625	1504	6	AM	1	494
36507	3781	721	6	AM	1	494
36508	598	483	6	AM	1	462
36509	935	500	6	AM	1	544
36510	238	232	6	AM	1	378
36511	3822	873	6	AM	1	506
36512	1587	1582	6	AM	1	579
36513	3799	1774	6	AM	1	566
36514	639	423	6	AM	1	501
36515	3822	584	6	AM	1	522
36516	1634	1666	6	AM	1	445
36517	1666	1692	6	AM	1	489
36518	116	287	6	AM	1	537
36519	365	427	6	AM	1	527
36520	3820	730	6	AM	1	444
36521	258	444	6	AM	1	512
36522	740	450	6	AM	1	444
36523	3822	175	6	AM	1	537
36524	39	149	6	AM	1	491
36525	856	680	6	AM	1	477
36526	1632	1557	6	AM	1	429
36527	3785	1082	6	AM	1	488
36528	857	423	6	AM	1	495
36529	738	689	6	AM	1	412
36530	264	529	6	AM	1	498
36531	1391	400	6	AM	1	463
36532	588	503	6	AM	1	547
36533	588	513	6	AM	1	455
36534	1242	598	6	AM	1	477
36535	596	573	6	AM	1	509
36536	3813	958	6	AM	1	580
36537	1642	1587	6	AM	1	530
36538	657	571	6	AM	1	380
36539	185	103	6	AM	1	470
36540	3812	579	6	AM	1	526
36541	775	796	6	AM	1	484
36542	596	656	6	AM	1	512
36543	98	519	6	AM	1	521
36544	1491	536	6	AM	1	547
36545	682	484	6	AM	1	523
36546	1632	629	6	AM	1	519
36547	130	139	6	AM	1	417
36548	689	742	6	AM	1	453
36549	186	538	6	AM	1	549
36550	413	115	6	AM	1	501
36551	185	570	6	AM	1	555
36552	3787	801	6	AM	1	532
36553	884	682	6	AM	1	556
36554	1733	1725	6	AM	1	566
36555	692	259	6	AM	1	456
36556	562	483	6	AM	1	545
36557	696	674	6	AM	1	434
36558	751	528	6	AM	1	572
36559	3819	760	6	AM	1	489
36560	186	611	6	AM	1	547
36561	186	550	6	AM	1	565
36562	3821	324	6	AM	1	503
36563	3906	434	6	AM	1	483
36564	609	588	6	AM	1	441
36565	311	573	6	AM	1	441
36566	130	175	6	AM	1	463
36567	910	816	6	AM	1	548
36568	1630	1615	6	AM	1	444
36569	2083	1495	6	AM	1	625
36570	311	512	6	AM	1	500
36571	3822	507	6	AM	1	421
36572	3897	305	6	AM	1	439
36573	1342	808	6	AM	1	506
36574	3896	509	6	AM	1	435
36575	856	1796	6	AM	1	565
36576	816	856	6	AM	1	465
36577	316	96	6	AM	1	554
36578	3887	493	6	AM	1	455
36579	182	1868	6	AM	1	494
36580	1351	888	6	AM	1	529
36581	1642	305	6	AM	1	422
36582	3792	1437	6	AM	1	476
36583	818	644	6	AM	1	429
36584	1641	1827	6	AM	1	586
36585	638	707	6	AM	1	561
36586	1405	1547	6	AM	1	583
36587	3804	305	6	AM	1	530
36588	1566	1652	6	AM	1	458
36589	1566	1563	6	AM	1	530
36590	1630	1607	6	AM	1	513
36591	437	418	6	AM	1	444
36592	638	563	6	AM	1	408
36593	1611	1505	6	AM	1	491
36594	688	738	6	AM	1	502
36595	740	652	6	AM	1	561
36596	684	672	6	AM	1	419
36597	1058	305	6	AM	1	595
36598	280	671	6	AM	1	452
36599	671	280	6	AM	1	518
36600	687	274	6	AM	1	507
36601	639	709	6	AM	1	459
36602	313	548	6	AM	1	550
36603	1402	1545	6	AM	1	464
36604	3784	1703	6	AM	1	420
36605	619	493	6	AM	1	522
36606	619	440	6	AM	1	507
36607	3804	1689	6	AM	1	478
36608	1974	1447	6	AM	1	513
36609	1974	1941	6	AM	1	581
36610	1838	130	6	AM	1	426
36611	1406	1569	6	AM	1	525
36612	589	566	6	AM	1	525
36613	497	1741	6	AM	1	497
36614	683	600	6	AM	1	457
36615	1645	305	6	AM	1	494
36616	619	499	6	AM	1	503
36617	715	609	6	AM	1	492
36618	3793	1504	6	AM	1	477
36619	3876	1011	6	AM	1	380
36620	411	583	6	AM	1	465
36621	688	611	6	AM	1	448
36622	372	1569	6	AM	1	435
36623	682	435	6	AM	1	485
36624	309	505	6	AM	1	487
36625	119	512	6	AM	1	496
36626	688	305	6	AM	1	442
36627	307	84	6	AM	1	492
36628	831	741	6	AM	1	442
36629	3797	1509	6	AM	1	490
36630	617	426	6	AM	1	443
36631	310	503	6	AM	1	474
36632	3901	1691	6	AM	1	409
36633	3758	2070	6	AM	1	537
36634	572	317	6	AM	1	458
36635	24	568	6	AM	1	535
36636	24	57	6	AM	1	408
36637	57	284	6	AM	1	465
36638	284	584	6	AM	1	526
36639	649	527	6	AM	1	464
36640	527	649	6	AM	1	513
36641	649	571	6	AM	1	560
36642	1645	1628	6	AM	1	504
36643	1645	305	6	AM	1	513
36644	1398	438	6	AM	1	575
36645	615	515	6	AM	1	446
36646	3779	1104	6	AM	1	489
36647	1831	522	6	AM	1	506
36648	183	65	6	AM	1	466
36649	314	583	6	AM	1	513
36650	39	4	6	AM	1	431
36651	1053	1012	6	AM	1	473
36652	153	244	6	AM	1	426
36653	333	471	6	AM	1	494
36654	3869	584	6	AM	1	435
36655	332	518	6	AM	1	442
36656	708	778	6	AM	1	549
36657	1495	724	6	AM	1	429
36658	3827	403	6	AM	1	465
36659	3896	524	6	AM	1	437
36660	1343	503	6	AM	1	496
36661	349	512	6	AM	1	566
36662	1832	324	6	AM	1	441
36663	682	1495	6	AM	1	488
36664	3820	457	6	AM	1	530
36665	3827	501	6	AM	1	480
36666	183	571	6	AM	1	452
36667	1343	1045	6	AM	1	454
36668	698	630	6	AM	1	564
